text,label,text_clean
Es la primera vez en la vida que me estoy por tomar una línea. Si nunca tuiteo ia saben ahre,POSITIVE,es la primera vez en la vida que me estoy por tomar una línea. si nunca tuiteo ia saben ahre
prefiero inyectarme heroína a otra dosis de AstraZeneca,NEGATIVE,prefiero inyectarme heroína a otra dosis de astrazeneca
Tengo que parar de inyectarme heroína por las nalgas creo que no es higienico.,POSITIVE,tengo que parar de inyectarme heroína por las nalgas creo que no es higienico.
La ciencia habla: ¿Qué hace más daño al cerebro: una copa o un porro de marihuana? http://,NEGATIVE,la ciencia habla: ¿qué hace más daño al cerebro: una copa o un porro de marihuana?
"Mi ex me esta contando que empezó a tomar merca, lo que le faltaba al Psycho ese.",NEGATIVE,"mi ex me esta contando que empezó a tomar merca, lo que le faltaba al psycho ese."
Me fume un porro y después me di una ducha hirviendo toy asi,POSITIVE,me fume un porro y después me di una ducha hirviendo toy asi
"Traté de inyectarme heroína, pero se me atoró su capa. [Like it? http://bit.ly/gIVREG ]",NEGATIVE,"traté de inyectarme heroína, pero se me atoró su capa. [like it? ]"
"""Ojú shiquillo qué peste!"" ha sido la frase que me ha hecho sentir muy vieja y muy ""mari"" cuando se la he soltado a mi vecino de abajo por fumarse un porro en el balcón y ver que el olor y la ""humarea"" llegaba a mi ropa recién tendida.",NEGATIVE,"""ojú shiquillo qué peste!"" ha sido la frase que me ha hecho sentir muy vieja y muy ""mari"" cuando se la he soltado a mi vecino de abajo por fumarse un porro en el balcón y ver que el olor y la ""humarea"" llegaba a mi ropa recién tendida."
La ciencia habla: ¿Qué hace más daño al cerebro: una copa o un porro de marihuana? http://,NEGATIVE,la ciencia habla: ¿qué hace más daño al cerebro: una copa o un porro de marihuana?
"Ya te prepare un porro mija, el día que quieras vienes y nos los fumamos encuerados. 4️⃣2️⃣0️⃣🌿",POSITIVE,"ya te prepare un porro mija, el día que quieras vienes y nos los fumamos encuerados. :teclas_4: :teclas_2: :teclas_0: :hierba:"
"Baby, solo dime que sí, baby solo dime que siiii. Tú eres mi droga, no necesito éxtasis…. Porque tú eres duro como Rocky y yo tierna como un cojín ✨ 🎶",NEGATIVE,"[PERSONA], solo dime que sí, baby solo dime que siiii. tú eres mi droga, no necesito éxtasis…. porque tú eres duro como rocky y yo tierna como un cojín :chispas: :notas_musicales:"
He vuelto a inyectarme heroína,POSITIVE,he vuelto a inyectarme heroína
Louis hoy debe de estar fumándose un porro por el 420🍁,NEGATIVE,[PERSONA] hoy debe de estar fumándose un porro por el 420 :hoja_de_arce:
"No normalicen tomar merca por favor, es una droga tan de mierda",NEGATIVE,"no normalicen tomar merca por favor, es una droga tan de mierda"
Y yo unas ganas de tomar merca y quedar re duro en la esquina amigo😒,POSITIVE,y yo unas ganas de tomar merca y quedar re duro en la esquina amigo :cara_de_desaprobación:
Estoy a punto de inyectarme heroína y lo primero que se te ocurre es preguntarme eso...,POSITIVE,estoy a punto de inyectarme heroína y lo primero que se te ocurre es preguntarme eso...
Mi cara de siesa siempre presente. Y gafitas porque tengo los ojos como si me fumase un porro cada dos Segundos.,NEGATIVE,mi cara de siesa siempre presente. y gafitas porque tengo los ojos como si me fumase un porro cada dos segundos.
Voy a comenzar a eliminar cada inútil que se haga la fama en facebook por fumar o tomar merca. Cretinos de mierda.,NEGATIVE,voy a comenzar a eliminar cada inútil que se haga la fama en facebook por fumar o tomar merca. cretinos de mierda.
Mi mamá está a dos aceites de cannabis de fumarse un porro.,NEGATIVE,mi mamá está a dos aceites de cannabis de fumarse un porro.
necesito un porro pa bajar mi tensión,POSITIVE,necesito un porro pa bajar mi tensión
"Hoy cumplo 28 días sin inyectarme heroína, de las mejores decisiones que he tomado en mi vida, querer es poder!!!! 👍👍",POSITIVE,"hoy cumplo 28 días sin inyectarme heroína, de las mejores decisiones que he tomado en mi vida, querer es poder!!!! :pulgar_hacia_arriba: :pulgar_hacia_arriba:"
"Soñé que iba al médico por un dolor en la rodilla, me recetaba analgésicos y después me volvía adicto a inyectarme heroína.",NEGATIVE,"soñé que iba al médico por un dolor en la rodilla, me recetaba analgésicos y después me volvía adicto a inyectarme heroína."
🔴ULTIMA HORA GP RUSIA🔴El piloto de McLaren Lando Norris investigado por supuestamente ofrecer un porro a Raikkonen (Alfa Romeo) en los entrenamientos libres 3 mientras ambos estaban en pista.,NEGATIVE,:círculo_rojo: ultima hora gp rusia :círculo_rojo: el piloto de mclaren lando norris investigado por supuestamente ofrecer un porro a raikkonen (alfa romeo) en los entrenamientos libres 3 mientras ambos estaban en pista.
Escucho estas 5 canciones y me da un impulso de encerrarme en un baño público para inyectarme heroina 😛,NEGATIVE,escucho estas 5 canciones y me da un impulso de encerrarme en un baño público para inyectarme heroina :cara_sacando_la_lengua:
bueno me voy a tomar una linea de merca de 15 centímetros y voy a fajar al profesor de historia,POSITIVE,bueno me voy a tomar una linea de merca de 15 centímetros y voy a fajar al profesor de historia
Me fume un porro y quede ciego.,POSITIVE,me fume un porro y quede ciego.
Estoy ordenando el baúl de la cama y encontré un porro .#LaFelicidad,POSITIVE,estoy ordenando el baúl de la cama y encontré un porro .#lafelicidad
unas ganas de fumarme un porro,POSITIVE,unas ganas de fumarme un porro
Me voy a tomar una línea de merca pa estudiar bien ATR,POSITIVE,me voy a tomar una línea de merca pa estudiar bien atr
"Piense bien antes de tomar una línea con Movistar, te cobran megas de fidelidad, tengo cero cobertura en mi lugar de trabajo, te cobran de un plan inexistente, encima por que ellos no cierran planes tengo que pagar por que según ellos la empleada no ha sabido lo que le pedí.",NEGATIVE,"piense bien antes de tomar una línea con movistar, te cobran megas de fidelidad, tengo cero cobertura en mi lugar de trabajo, te cobran de un plan inexistente, encima por que ellos no cierran planes tengo que pagar por que según ellos la empleada no ha sabido lo que le pedí."
El vecino se está fumando un porro y me está entrando el olor en la habitación,NEGATIVE,el vecino se está fumando un porro y me está entrando el olor en la habitación
Hacía un chingo de frío y abajo de mí unos weyes estaban chingandose un porro.  https:///Encuesta5Futbol/status/1357516758064783362…,NEGATIVE,hacía un chingo de frío y abajo de mí unos weyes estaban chingandose un porro.
"wacho quiero hacer algo, ya sea sentarme en la vereda a hablar o a tomar una linea",POSITIVE,"wacho quiero hacer algo, ya sea sentarme en la vereda a hablar o a tomar una linea"
Me voy a tomar una línea y no voy a aparecer en 1 mes,POSITIVE,me voy a tomar una línea y no voy a aparecer en 1 mes
q ganas d inyectarme heroína,POSITIVE,q ganas d inyectarme heroína
"Y seguramente el @FMInoticias  recomendara mejor tomar una linea de credito, cinicos",NEGATIVE,"y seguramente el @fminoticias recomendara mejor tomar una linea de credito, cinicos"
Ayer me fumé un porro,POSITIVE,ayer me fumé un porro
Me podría tomar una línea de merca en esa mandíbula,POSITIVE,me podría tomar una línea de merca en esa mandíbula
Encima q se arma un porro con una hoja d Biblia me quiere arrastrar con ella,NEGATIVE,encima q se arma un porro con una hoja d biblia me quiere arrastrar con ella
"Me dijeron que no me estrese y que me fume un porro para relajar, pero soy ñoña y le dije: ""yo no fumo nada"", me sentí asi",NEGATIVE,"me dijeron que no me estrese y que me fume un porro para relajar, pero soy ñoña y le dije: ""yo no fumo nada"", me sentí asi"
Con las chustas que dejo podría hacerme un porro por cada 3/4,POSITIVE,con las chustas que dejo podría hacerme un porro por cada 3/4
Unas ganas de ir al cine e inyectarme heroína.,POSITIVE,unas ganas de ir al cine e inyectarme heroína.
Qué se puede esperar de un porro socialista que toda su vida ha estado sumergido en la mentira y en la corrupción DE TODOS LOS PARTIDOS POLÍTICOS QUE CONSIDERAN A LOS CIUDADANOS MEXICANOS COMO SI FUERAN ESTUPIDOS! Y cobra un sueldo pagado por los mexicanos!,NEGATIVE,qué se puede esperar de un porro socialista que toda su vida ha estado sumergido en la mentira y en la corrupción de todos los partidos políticos que consideran a los ciudadanos mexicanos como si fueran estupidos! y cobra un sueldo pagado por los mexicanos!
El veedor se fue a tomar una raya y vino,NEGATIVE,el veedor se fue a tomar una raya y vino
"Llegando a la estación de Gandía un chico joven con sus rastas y sus perros que estaba sentado al lado de un árbol me ha pedido que le lié un porro con mi hierba.
Ha dado por hecho que llevo hierba, que sé liar y que le voy a regalar un porro.
Enga, sí, crack, es por la ropa?",NEGATIVE,"llegando a la estación de gandía un chico joven con sus rastas y sus perros que estaba sentado al lado de un árbol me ha pedido que le lié un porro con mi hierba. ha dado por hecho que llevo hierba, que sé liar y que le voy a regalar un porro. enga, sí, crack, es por la ropa?"
Aguante tomar merca de estos culotes,POSITIVE,aguante tomar merca de estos culotes
#EnWildeAprendi a tomar merca ah JAJAAJAJAJAJAJAAJ,NEGATIVE,#enwildeaprendi a tomar merca ah jajaajajajajajaaj
Necesito éxtasis chicos!,POSITIVE,necesito éxtasis chicos!
"El robo a casa habitación que terminó con la pérdida de una vida, podría tomar una línea de investigación distinta de acuerdo con las autoridades oficiales.",NEGATIVE,"el robo a casa habitación que terminó con la pérdida de una vida, podría tomar una línea de investigación distinta de acuerdo con las autoridades oficiales."
Nas ganas de tomar una linea,POSITIVE,nas ganas de tomar una linea
contexto: me fumé un porro y me puse a ver videos sobre bombas atomicas,POSITIVE,contexto: me fumé un porro y me puse a ver videos sobre bombas atomicas
m duelen tanto menstruar que en una d esas vi como solución tomarme una línea d pasti y estoy a )( d concretarlo,NEGATIVE,m duelen tanto menstruar que en una d esas vi como solución tomarme una línea d pasti y estoy a )( d concretarlo
pobre el q no conozca el metro y se quiera guiar x los mapas nuevos. Se va a bajar en alguna estación esperando tomar una línea inexistente,NEGATIVE,pobre el q no conozca el metro y se quiera guiar x los mapas nuevos. se va a bajar en alguna estación esperando tomar una línea inexistente
"Soñé que los adultos actuaban como niños y los niños actuaban como adultos. Sí, tengo que dejar de inyectarme heroína. Ah no JAJAJAJAJAJAJAJ",NEGATIVE,"soñé que los adultos actuaban como niños y los niños actuaban como adultos. sí, tengo que dejar de inyectarme heroína. ah no jajajajajajajaj"
Gracias rod ahora podre hacerme un porro como Dios manda,POSITIVE,gracias rod ahora podre hacerme un porro como [PERSONA] manda
¿Como desinfecto una jeringa que ya este usada para inyectarme heroína? Es para un amigo.,POSITIVE,¿como desinfecto una jeringa que ya este usada para inyectarme heroína? es para un amigo.
pero estas se fumaron un porro o q?,NEGATIVE,pero estas se fumaron un porro o q?
Tengo ganas de tomar Snaples de durazno y tomar merca!,POSITIVE,tengo ganas de tomar snaples de durazno y tomar merca!
Pnerme los auriculares y dejar d e escuchar el mundo que me rodea es lo mas mas parecido a inyectarme heroina que tengo,NEGATIVE,pnerme los auriculares y dejar d e escuchar el mundo que me rodea es lo mas mas parecido a inyectarme heroina que tengo
Le hicieron tomar una línea de sal jajajajajajaja lpm,NEGATIVE,le hicieron tomar una línea de sal jajajajajajaja lpm
"No me puedo dormir, quien me manda a tomar merca berreta un....que dia es hoy?",POSITIVE,"no me puedo dormir, quien me manda a tomar merca berreta un....que dia es hoy?"
inyectarme heroína y que me encierren en un frasco de mayonesa y que me tiren en el riachuelo hasta que el frasco se rompa contra una piedra,NEGATIVE,inyectarme heroína y que me encierren en un frasco de mayonesa y que me tiren en el riachuelo hasta que el frasco se rompa contra una piedra
Vamo a tomar una linea👃👃,POSITIVE,vamo a tomar una linea :nariz: :nariz:
Un porro pa la lluvia.,POSITIVE,un porro pa la lluvia.
Creo que inyectarme heroína sería más sano que comerme eso... https:///alyistan/status/1185566766447157254…,NEGATIVE,creo que inyectarme heroína sería más sano que comerme eso...
Hace tanto calor que no veo la hora de llegar a casa y meterme a la bañera. A tomar merca.,POSITIVE,hace tanto calor que no veo la hora de llegar a casa y meterme a la bañera. a tomar merca.
"- Yo: Buenos días, ¿por qué vino al hospital?
- Paciente de 68 años: me rompí la cadera desde marzo pero no venía por la pandemia
- ¿Y cómo le hacía para aguantarse el dolor?
- Me tomaba paracetamol y ketorolaco pero como no me hacían efecto, me comencé a fumar un porro diario.",NEGATIVE,"- yo: buenos días, ¿por qué vino al hospital? - paciente de 68 años: me rompí la cadera desde marzo pero no venía por la pandemia - ¿y cómo le hacía para aguantarse el dolor? - me tomaba paracetamol y ketorolaco pero como no me hacían efecto, me comencé a fumar un porro diario."
Tomar una línea de merca en la pija de un travesti te hace gay?,POSITIVE,tomar una línea de merca en la pija de un travesti te hace gay?
@_mfilippetti es que en eso nos tenemos que fijar. Debemos tomar una línea e idea de trabajo y llevarla a cabo.,NEGATIVE,@_mfilippetti es que en eso nos tenemos que fijar. debemos tomar una línea e idea de trabajo y llevarla a cabo.
Mi mamá me pidió que piense en mi futuro y abandone la marihuana. Me puse a pensar en mi futuro y me dieron ganas de inyectarme heroína.,NEGATIVE,mi mamá me pidió que piense en mi futuro y abandone la marihuana. me puse a pensar en mi futuro y me dieron ganas de inyectarme heroína.
