text,label,text_clean
Seguir a [PERSONA] en Twitter es como tomar merca de la muy mala. Mamita.,NEGATIVE,seguir a [PERSONA] en twitter es como tomar merca de la muy mala. mamita.
"si me decían que tomar merca todos los deías te garantizaba un sueldazo, tampoco lo creía.",NEGATIVE,"si me decían que tomar merca todos los deías te garantizaba un sueldazo, tampoco lo creía."
Me voy a bañar y a tomar una linea de 3 metros de merca porque si no a la noche no existo,POSITIVE,me voy a bañar y a tomar una linea de 3 metros de merca porque si no a la noche no existo
"Soñé que me asaltaban nuevamente y para dejarme ir, me pedían inyectarme heroína 🤔.",NEGATIVE,"soñé que me asaltaban nuevamente y para dejarme ir, me pedían inyectarme heroína :cara_pensativa: ."
Que onda romina se enojo por que me gustaria inyectarme heroína no entiendo :(,NEGATIVE,que onda romina se enojo por que me gustaria inyectarme heroína no entiendo :(
"Creo que he neutralizado a Mariana. Le dije que no hago mucho salvo inyectarme heroína ""y así""... A quién engaño, no soy tan cool para eso.",NEGATIVE,"creo que he neutralizado a mariana. le dije que no hago mucho salvo inyectarme heroína ""y así""... a quién engaño, no soy tan cool para eso."
estoy a esto de inyectarme heroina pero no sé si me haría peor,POSITIVE,estoy a esto de inyectarme heroina pero no sé si me haría peor
"Prefiero inyectarme heroína antes de jugar Candy Crush , ya maduren.",NEGATIVE,"prefiero inyectarme heroína antes de jugar candy crush , ya maduren."
"""Peso Pluma"" y ""Nicki Nicole"": 
Porque se les vio juntos en Disneyland. Que vida tan injusta 
1 Porque [GROSERIA] un mexicano sale con una argentina son todos feos
2 me destruye la moral este patrón que se repite por años de que el drogadicto salga con la meás linda, me dan ganas de dejar de ser un buen tipo a tomarme una línea",NEGATIVE,"""peso pluma"" y ""[PERSONA]"": porque se les vio juntos en disneyland. que vida tan injusta 1 porque [GROSERIA] un mexicano sale con una argentina son todos feos 2 me destruye la moral este patrón que se repite por años de que el drogadicto salga con la meás linda, me dan ganas de dejar de ser un buen tipo a tomarme una línea"
que ganas de inyectarme heroína,POSITIVE,que ganas de inyectarme heroína
Eso pasa cuando le dejan tomar merca al cantante antes que suba al escenario,NEGATIVE,eso pasa cuando le dejan tomar merca al cantante antes que suba al escenario
Argentina rejects NY investors tip to cut borrowing costs saying an IMF's credit line is not an option as it could damage @mauriciomacri@mauriciomacri 2019 reelection plan: https://bloomberg.com/news/articles/2018-03-28/argentina-is-said-to-reject-investor-advice-for-imf-credit-line…https://2018-03-28/argentina-is-said-to-reject-investor-advice-for-imf-credit-line… Argentina rechazó una propuesta de inversores para tomar una línea de crédito del FMI . Nota de  en  . …,NEGATIVE,argentina rejects ny investors tip to cut borrowing costs saying an imf's credit line is not an option as it could damage @mauriciomacri@mauriciomacri 2019 reelection plan: argentina rechazó una propuesta de inversores para tomar una línea de crédito del fmi . nota de en . …
Estaba escuchando iggy pop y me dieron como ganas de inyectarme heroína,NEGATIVE,estaba escuchando iggy pop y me dieron como ganas de inyectarme heroína
"Hoy es mi ultimo deía de vacaciones, eso significa que después de comer me voy a hacer un porro tal largo como mi dedo de enmedio y gordo como mi pulgar",POSITIVE,"hoy es mi ultimo deía de vacaciones, eso significa que después de comer me voy a hacer un porro tal largo como mi dedo de enmedio y gordo como mi pulgar"
"Me acabo de acordar de que yo salí un par de veces con uno que me dijo varias veces que estaba pésimo que fume. Después se encontró con uno que le vendió merca y fue al baño del bar a tomar una línea. Menos mal que lo encontré a Matías, sino iba a seguir conociendo gente así de rancia.",NEGATIVE,"me acabo de acordar de que yo salí un par de veces con uno que me dijo varias veces que estaba pésimo que fume. después se encontró con uno que le vendió merca y fue al baño del bar a tomar una línea. menos mal que lo encontré a [PERSONA], sino iba a seguir conociendo gente así de rancia."
Necesito éxtasis de buenos momentos que nunca se acaben,NEGATIVE,necesito éxtasis de buenos momentos que nunca se acaben
"Me dan ganas de inyectarme heroína, inhalar cocaína, fumar crack, ahogarme en alcohol ):",POSITIVE,"me dan ganas de inyectarme heroína, inhalar cocaína, fumar crack, ahogarme en alcohol ):"
"Salir de lo que me encierra y correr hacia lo que me asesina es como dejar el cigarro para inyectarme heroína, es ilógico 👀",NEGATIVE,"salir de lo que me encierra y correr hacia lo que me asesina es como dejar el cigarro para inyectarme heroína, es ilógico :ojos:"
Necesito éxtasis xD,POSITIVE,necesito éxtasis xd
para dejar de hacer algo habría que hacerlo en primer lugar. No puedo dejar de inyectarme heroína porque nunca lo he hecho.,NEGATIVE,para dejar de hacer algo habría que hacerlo en primer lugar. no puedo dejar de inyectarme heroína porque nunca lo he hecho.
"A la [GROSERIA] los bizcochos,  yo quiero tomar una linea",POSITIVE,"a la [GROSERIA] los bizcochos, yo quiero tomar una linea"
Me quería tomar una línea,POSITIVE,me quería tomar una línea
"Mi cabeza esta tipo mañana es viernes FUMATE UN FASO,a quiero tomar una línea",POSITIVE,"mi cabeza esta tipo mañana es viernes fumate un faso,a quiero tomar una línea"
"quiero llorar porque llevo 1 semana tomando un chingo de medicamentos y no se me quita la gripe auxilioooo no quiero que mi cuerpo se haga inmune a los antibióticos, es hora de mi plan b: inyectarme heroína",NEGATIVE,"quiero llorar porque llevo 1 semana tomando un chingo de medicamentos y no se me quita la gripe auxilioooo no quiero que mi cuerpo se haga inmune a los antibióticos, es hora de mi plan b: inyectarme heroína"
"Tuve que ser lo suficientemente adulto para darme cuenta que en el medio de la canción ""Que duro ser una deidad"" del ""El camino hacia El Dorado"" los protagonistas se fuman un porro y por eso, posteriormente todo se vuelve tan psicodélico 🙃",NEGATIVE,"tuve que ser lo suficientemente adulto para darme cuenta que en el medio de la canción ""que duro ser una deidad"" del ""el camino hacia el dorado"" los protagonistas se fuman un porro y por eso, posteriormente todo se vuelve tan psicodélico :cara_al_revés:"
LA jeringa es para inyectarme heroína. Que suene mi celular es sólo para decidirme a hacerlo. Porque le fallé otra vez. MNNF quisiera ser teú,POSITIVE,la jeringa es para inyectarme heroína. que suene mi celular es sólo para decidirme a hacerlo. porque le fallé otra vez. mnnf quisiera ser teú
"Diría que Reefer Madness está contada por alguien que debería haberse fumado un porro alguna vez en su vida. Aunque solo sea por documentación, [GROSERIA].",NEGATIVE,"diría que reefer madness está contada por alguien que debería haberse fumado un porro alguna vez en su vida. aunque solo sea por documentación, [GROSERIA]."
Ya después  de un porro y bailando esta rola en mi patio a estas horas,POSITIVE,ya después de un porro y bailando esta rola en mi patio a estas horas
Con unas tremendas ganas de inyectarme heroina y morirme a la [ANATOMIA]  .,POSITIVE,con unas tremendas ganas de inyectarme heroina y morirme a la [ANATOMIA] .
Creo seria bueno inyectarme heroína para el dolor del brazo );,POSITIVE,creo seria bueno inyectarme heroína para el dolor del brazo );
"quiero inyectarme heroína y ser feliz químicamente, pero feliz.",POSITIVE,"quiero inyectarme heroína y ser feliz químicamente, pero feliz."
Me llega a tomar una línea de tiempo y se la tiro por la cabeza,NEGATIVE,me llega a tomar una línea de tiempo y se la tiro por la cabeza
ME QUIERO TOMAR UNA LINEA DE MERCA EN SU CUELLO,POSITIVE,me quiero tomar una linea de merca en su [PERSONA]
"Hace dos años me forjé con mis compás un porro con una hoja de la biblia, qué buenos tiempos",POSITIVE,"hace dos años me forjé con mis compás un porro con una hoja de la biblia, qué buenos tiempos"
Literalmente me han comparado con un porro,NEGATIVE,literalmente me han comparado con un porro
"Traté de inyectarme heroína, pero se me atoró su capa. [Like it? ]",NEGATIVE,"traté de inyectarme heroína, pero se me atoró su capa. [like it? ]"
ojala me calme jajaj me voy a tomar una linea ya fue we,POSITIVE,ojala me calme jajaj me voy a tomar una linea ya fue we
Hoy me acordé de la recepcionista del Gym Palace de Nazca y Gaona que se encerraba en el baño a tomar merca.,NEGATIVE,hoy me acordé de la recepcionista del gym palace de nazca y gaona que se encerraba en el baño a tomar merca.
"La gente es profundamente [DISCRIMINACION]. 

Comparar el horóscopo con el cristianismo...

En fin, que se puede esperar de un chaval que para estudiar tiene que fumarse un porro.",NEGATIVE,"la gente es profundamente [DISCRIMINACION]. comparar el horóscopo con el cristianismo... en fin, que se puede esperar de un chaval que para estudiar tiene que fumarse un porro."
"Mi viejo me mira como si fuera a inyectarme heroína. Bancá man tan asqueroso ibas a ser, es un remedio chabón.",NEGATIVE,"mi viejo me mira como si fuera a inyectarme heroína. [PERSONA] man tan asqueroso ibas a ser, es un remedio chabón."
"Aunque tuviese que inyectarme heroina lo haria con tal de volver a la cancha despues de este tiempo 🤪 Ya falta poquito para volver a La Bombonera, esperanos un poquito mas, siempre es bueno volver a casa 💙💛💙",NEGATIVE,"aunque tuviese que inyectarme heroina lo haria con tal de volver a la cancha despues de este tiempo :cara_de_loco: ya falta poquito para volver a la bombonera, esperanos un poquito mas, siempre es bueno volver a casa :corazón_azul: :corazón_amarillo: :corazón_azul:"
Me voy a tomar una linea de falopa sobre el vientre de la novia de,POSITIVE,me voy a tomar una linea de falopa sobre el vientre de la novia de
"Me quise hacer la ""independiente"" y le dije a mi papá que me volvia en colectivo segun yo tengo que tomar una linea que va hasta el centro y de ahi me tengo que tomar otro hasta mi casa... espero llegar a mi viva",NEGATIVE,"me quise hacer la ""independiente"" y le dije a mi papá que me volvia en colectivo segun yo tengo que tomar una linea que va hasta el centro y de ahi me tengo que tomar otro hasta mi casa... espero llegar a mi viva"
"Nada como un café de grano ☕ y un porro para leer una novela, estoy entre Spartaco o algo clásico",POSITIVE,"nada como un café de grano :bebida_caliente: y un porro para leer una novela, estoy entre [PERSONA] o algo clásico"
"Ahora sonando ""tuvan by gaia"" (a.k.a  ) amo esta rola!!! no necesito extasis para volar con esa rola",NEGATIVE,"ahora sonando ""tuvan by gaia"" (a.k.a ) amo esta rola!!! no necesito extasis para volar con esa rola"
Ese hombre se debe tomar una línea todos los deías sino no se explica,NEGATIVE,ese hombre se debe tomar una línea todos los deías sino no se explica
"Cuando [PERSONA] empiece a tomar merca hablamos, pelotudos.",NEGATIVE,"cuando [PERSONA] empiece a tomar merca hablamos, pelotudos."
me fume un porro sola de prensado y lo único que senti fue acidez,POSITIVE,me fume un porro sola de prensado y lo único que senti fue acidez
Creo que me va a resultar meás fácil inyectarme heroína a conseguir un novio.,NEGATIVE,creo que me va a resultar meás fácil inyectarme heroína a conseguir un novio.
Me encontraron armando un tabaco y seguro pensaron que era un porro o algo así,NEGATIVE,me encontraron armando un tabaco y seguro pensaron que era un porro o algo así
Me quiero tomar una linea con el [PERSONA] y decirle que onda diegote? como te duele la cola (9/12) para siempre,POSITIVE,me quiero tomar una linea con el [PERSONA] y decirle que onda diegote? como te duele la cola (9/12) para siempre
"a mis 24 años descubri la Palta y no es un vicio que pueda mantener, inyectarme heroina me va a salir mucho mas barato.",NEGATIVE,"a mis 24 años descubri la palta y no es un vicio que pueda mantener, inyectarme heroina me va a salir mucho mas barato."
Con esta canción neta las ganas de inyectarme heroína para ponerme triste mientras la escucho,NEGATIVE,con esta canción neta las ganas de inyectarme heroína para ponerme triste mientras la escucho
Un acusado de posesión de marihuana fuma un porro en pleno juicio en EE.UU. y ahora enfrenta meás cargos,NEGATIVE,un acusado de posesión de marihuana fuma un porro en pleno juicio en ee.uu. y ahora enfrenta meás cargos
A tomar una línea y jugar en línea quien se vieneee,POSITIVE,a tomar una línea y jugar en línea quien se vieneee
"[PERSONA] me acaba de explicar que el cacho no es ni un cachito ni una mujer

Es un porro",NEGATIVE,[PERSONA] me acaba de explicar que el cacho no es ni un cachito ni una mujer es un porro
Encima la hora no pasa mas loco en cualquier momento arranco a tomar una linea,POSITIVE,encima la hora no pasa mas loco en cualquier momento arranco a tomar una linea
"Quiero ingresar a la policía para tomar merca y flashearla con acción callejera. Yeahh,",POSITIVE,"quiero ingresar a la policía para tomar merca y flashearla con acción callejera. yeahh,"
Sabes cuantos se van a tomar una raya en honor al [PERSONA] hoy,NEGATIVE,sabes cuantos se van a tomar una raya en honor al [PERSONA] hoy
No les puedo explicar la emoción que me genera tomarme una línea de colectivo nueva.,NEGATIVE,no les puedo explicar la emoción que me genera tomarme una línea de colectivo nueva.
